Smiles,Inchi Key
O=C(Cc1coc2ccc3ccccc3c12)Nc1nccs1,GFCPFOLXOGNGQK-UHFFFAOYSA-N
CC(=O)c1ccc(OC(C)C)c(CSC(=N)N)c1,DGJDNKYGKLFFGQ-UHFFFAOYSA-N
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,CZIHNRWJTSTCEX-UHFFFAOYSA-N
O=C1CCC(N2Cc3c(OCc4ccc(CN5CCN(c6ccccn6)CC5)cc4)cccc3C2=O)C(=O)N1,SEEBQQVQQLBJNQ-UHFFFAOYSA-N
CC(C)(C)NCc1ccc2c(c1)OCC[C@H]2NC(=O)C[C@@H]1CCCN1S(=O)(=O)c1cccc(C(F)(F)F)c1,FBZDZCYWFSKGQK-NZQKXSOJSA-N
CN1CC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CN(C)S1(=O)=O,UBCZMKNXPWCKQP-UHFFFAOYSA-N
CC(C)(C)C(=O)C(Cc1ccccc1Cl)n1cncn1,ISOQFKNACONZRF-UHFFFAOYSA-N
Cc1nn([C@H](C)c2ccc(Cl)cc2Cl)c2nc(N3CC([C@H]4CCCN(CCNS(=O)(=O)C(C)C)C4)C3)cnc12,IZMHLKVDHNLYEA-UXHICEINSA-N
N#C/N=C(\NCc1ccc(S(=O)(=O)c2cccc3cccnc23)cc1)Nc1ccncc1,FFUYSUUDPLJAKW-UHFFFAOYSA-N
Cc1sc2ncnc(N3CCOCC3)c2c1C,BYGCFGMQARCSMY-UHFFFAOYSA-N
Cc1noc(C)c1C(=O)Nc1nc(-c2ccc(F)cc2)cs1,PJKONPPORNPMMA-UHFFFAOYSA-N
COc1ccc(NC(=O)c2cc(-c3ccc(F)cc3)no2)cc1OC,UVDCYHIAXYKQBS-UHFFFAOYSA-N
O=C(CSc1nc2ccccc2c(=O)[nH]1)NCc1ccccc1,CHMIQKBMAHSAPY-UHFFFAOYSA-N
O=c1oc2ccccc2n1CCCN1CCN(C2CCCCC2)CC1,JWHSVWAPKZRWGX-UHFFFAOYSA-N
O=S(=O)(NC1CCN(S(=O)(=O)c2c(F)cccc2F)C1)c1ccc2c(c1)OCCO2,UUVMQFDPZIBODP-UHFFFAOYSA-N
CC(C)NC(=O)N(c1ccc(S(C)(=O)=O)cc1)C(C)c1cccc(-c2cc(C(C)(C)S(C)(=O)=O)cc3cccnc23)c1,MIKQDQMGJFMIAZ-UHFFFAOYSA-N
COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1C(NC(=O)C(F)(F)F)CC2,MMPDMRMUKXXBSV-UHFFFAOYSA-N
CCc1nc(Nc2ccc3c(c2)OCCO3)c2oc3ccccc3c2n1.Cl,NRTIFBHAILBNPE-UHFFFAOYSA-N
COc1ccncc1-c1c(C)sc2c(NC[C@@H](N)Cc3ccccc3)nc(-c3ccncc3)nc12,LTUPPWUCUBRYNV-FQEVSTJZSA-N
Cc1ccccc1CS(=O)(=O)CC(N)=O,ZOWKHCXTMFZMNX-UHFFFAOYSA-N
COc1ccc(N(CC(=O)NC2CCCCCCC2)S(=O)(=O)c2c(C)nn(C)c2C)cc1,FVLZMQMEPBMCND-UHFFFAOYSA-N
CC(=O)Nc1nc2cc(-c3nn(Cc4cc5cccc(C)c5c(=O)n4-c4ccccc4)c4ncnc(N)c34)ccc2s1,BXXRPCNUDSKNRX-UHFFFAOYSA-N
O=P(O)(O)C(Nc1nc2ccccc2[nH]1)P(=O)(O)O,HFMIJJQDYXCDRR-UHFFFAOYSA-N
O=C1c2ccccc2C(Nc2cccc(C(F)(F)F)c2)N1Cc1ccco1,MFIYERXCKARFAC-UHFFFAOYSA-N
Cc1cc(=O)n2ncc(C(=O)Nc3ccccc3)c2[nH]1,URHPJPZXUYCWLX-UHFFFAOYSA-N
CN(C)C(=O)Oc1ccc2ccccc2c1Br,LFIQVKLNAVCFNU-UHFFFAOYSA-N
CN(Cc1ccccc1Br)C(=O)CSc1nnnn1C1CC1,COGYVXXYNZYDDT-UHFFFAOYSA-N
CCOC(=O)N1CCN(C(=O)c2cc(-n3cnnc3)ccc2Cl)CC1,GVOKGFGBSIFGMC-UHFFFAOYSA-N
Cn1c(C(=O)N2CCCC(C(=O)N3CCN(C(=O)c4ccco4)CC3)C2)cc2sccc21,AJVYLWLDHYCIML-UHFFFAOYSA-N
COc1ccc(-c2nc(CN3CC(n4cccn4)C3)no2)cc1,SSVZYCKKDAEJTE-UHFFFAOYSA-N
COc1ccc(/C=C/C(=O)N2CCN(c3ccc(F)cc3)CC2)cc1N,QXKMXHIEDCVLCW-YCRREMRBSA-N
C=CCOc1ccc2c(c1[C@H]1C[C@@H]1CN)CCO2.Cl,FZWYHBPGWPDQNR-IYJPBCIQSA-N
O=S(=O)(c1ccc2sccc2c1)c1cc(Cl)c2oc3c(c2c1)CNCC3,FWOGTDBCMLLECF-UHFFFAOYSA-N
CC[C@]1(c2cccc(O)c2)CCCCN(C)C1,JLICHNCFTLFZJN-HNNXBMFYSA-N
COc1cccc(N2C(=O)C3ON(c4ccccc4)C(c4cccs4)C3C2=O)c1,CXQYYROFFWGQCQ-UHFFFAOYSA-N
CCOc1ccc(N(CC(=O)N2CCCCC2)S(=O)(=O)c2ccc(Cl)cc2)cc1,ONQXZIFTDHVLNB-UHFFFAOYSA-N
COc1ccc2nccc(-n3cc4c(n3)CCN(C(=O)c3ccc5c(c3)NC(=O)CS5)CC4)c2n1,MEWBRORRZUJPJW-UHFFFAOYSA-N
Nc1c(C(=O)O)c(O)nc2ncccc12,FDBZDXTUWGEFQA-UHFFFAOYSA-N
Cc1cccnc1NC(=O)c1cccc(S(=O)(=O)NCc2ccccc2)c1,JWUKHWFEGGTYHI-UHFFFAOYSA-N
CCn1c(=O)cc(C2CC2)c2cc(-n3c(-c4ccc(C(F)(F)F)cc4)c[nH]c3=O)ccc21,MPBNINRUWNYLCI-UHFFFAOYSA-N
Nn1c(SCC(=O)NCc2ccc3c(c2)OCO3)nnc1C1CC1,WKZMDSFPIAKAHU-UHFFFAOYSA-N
NC(=O)c1nn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,SIZLYHVFGJCQJB-BBBNYMBOSA-N
CCCc1nnc2c(=O)n(CC(=O)Nc3ccc(C#N)cc3)c3ccccc3n12,ZBYKMVJICXNZFU-UHFFFAOYSA-N
Cc1cccc2nc(-c3cccnc3-n3ccnc3)oc(=O)c12,WIPBFLKTVQUYGG-UHFFFAOYSA-N
O=C(CNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O)NO,NYBYLHAKGMXBDP-RIYZIHGNSA-N
O=C(N/N=C/c1ccc(C(F)(F)F)cc1)c1cnccn1,CKTZOJVTOQFJDM-FBCYGCLPSA-N
O=C(NCCc1cc2cc(c1)CNC(=O)c1coc(n1)-c1coc(n1)-c1cc(Br)cc(n1)-c1nc(co1)-c1nc(co1)C(=O)NC2)OCc1ccccc1,JXQJSSYSAMMEIF-UHFFFAOYSA-N
O=C(Nc1ccc(N2CCOCC2)c(S(=O)(=O)Nc2ccccc2Cl)c1)c1ccccc1,XPYNUNXETUDBQI-UHFFFAOYSA-N
CCN(CC)CCCN1Cc2cc(OC)c(OC)cc2-c2ccc3cc4c(cc3c21)OCO4,TWZCGJMESKTQPL-UHFFFAOYSA-N
c1ccc2c(c1)CCC2CN1CCN(c2cccc3c2OCCO3)CC1,DGDISGPTQDNJPR-UHFFFAOYSA-N
CC(=O)Nc1ccc(C(=O)Nc2nnc(C)s2)cc1,PSFBPXQGKNHFBM-UHFFFAOYSA-N
C=CCN(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCCC1)c1ccc(OC)cc1,HJCZLRZFWYHELU-UHFFFAOYSA-N
CCC(Oc1cccc(C)c1)C(=O)Nc1ccccc1C(=O)N1CCOCC1,SYVJXXZZXDPIAY-UHFFFAOYSA-N
CC(O)c1cc2c3ccccc3nc-2c[nH]1,MLTOLDZKRRZLDR-UHFFFAOYSA-N
COc1ccccc1NC(=O)C1CCCCC1,ONJCGOKTNJHZLI-UHFFFAOYSA-N
O=C(CSC1=NCCN1)C1COc2ccccc2O1,XJWGGICMAGRMSX-UHFFFAOYSA-N
CCN(CC)c1cc2c(cc1F)c(=O)c(S(=O)(=O)c1ccc(C)cc1)cn2Cc1ccc(F)cc1,GJKDLKPKTFRLIP-UHFFFAOYSA-N
CCCN(CCCc1ccc(F)cc1)Cc1ccc(N)c(I)c1,MONIOGAQYVKPEI-UHFFFAOYSA-N
COC[C@H]1CN[C@H](C)CN1CC(=O)N1C[C@@](C)(c2cc(C)no2)c2ccc(Cc3ccccc3)cc21,RAPRAYGBHMEHMH-RLACGHOJSA-N
O=C(c1ccc([N+](=O)[O-])cc1)c1ccc(N2CCOCC2)c([N+](=O)[O-])c1,FEMBIFRXUOMPNV-UHFFFAOYSA-N
O=C(NCc1nnc(S)n1-c1ccc(Br)cc1)c1ccc(S(=O)(=O)N2CCCC2)cc1,SVHNBQHGEVBAHB-UHFFFAOYSA-N
CCN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2nnc(C3CC3)o2)cc1,NWOADXGWGHKNKK-UHFFFAOYSA-N
CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@](C)(N)C1O)Oc1ccccc1,XBNWFIVVQWDZDK-YMFFAKLASA-N
CNC(=O)C(Sc1nnc(Nc2ccc(C(C)C)cc2)s1)C(C)=O,KHVUROJZSDEUSP-UHFFFAOYSA-N
C[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,VUWMDLRKEQUSPZ-XUUWZHRGSA-N
CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCCN)C(C)C)C(C)C)C(C)C)C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)O)C(C)C,BLLMVEDDZNZJGA-GMKKJQEXSA-N
CC1=C/C(=N/O)CCC1,ZFODTVHJGBCNSI-BQYQJAHWSA-N
Cc1ccc2cccc(OC(=O)c3ccc4c(c3)OCCO4)c2n1,OGUUUXPDVRKQID-UHFFFAOYSA-N
O[C@H]1CCCN(C2CCN(c3ccc(Nc4ncc5c6ccncc6n(C6CCCC6)c5n4)nn3)CC2)C1,PPJRGLDUXCYWQR-NRFANRHFSA-N
Cc1c(C(=O)Nc2ccc(Oc3ncnc4[nH]cc(-c5ccccc5)c34)c(F)c2)c(=O)c2cc(F)ccc2n1C,JVNLRHWTXLASPW-UHFFFAOYSA-N
NC(=O)c1cccc2[nH]c(-c3cccc(NCCN4CCCC4)n3)nc12,MEEDWVBLFZVSIA-UHFFFAOYSA-N
O=C(NC1CCCC1)c1noc(-c2ccc(C(F)(F)F)cc2)c1Br,YVNWJVBYLAVLEP-UHFFFAOYSA-N
CC(C)(C)n1nnnc1C(c1cccs1)N1CCN(Cc2ccccc2)CC1,QAYJLVRQNJBQDM-UHFFFAOYSA-N
OC[C@H]1S[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)OCCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,OJIRUCBFCNKXQL-ADAARDCZSA-N
CN(/N=C/c1cc(Br)cc(Br)c1O)c1cccc(C(F)(F)F)n1,MBJJUARRKREUHY-IFRROFPPSA-N
O=C(c1ncco1)C1CCN(Cc2cc3ccccc3s2)CC1,MJDJADPLQWCSOJ-UHFFFAOYSA-N
O=C(NO)c1ccc(CNC(=O)c2cc(Cn3c4ccccc4c4ccccc43)on2)cc1,XYUFOHCGCWFZAK-UHFFFAOYSA-N
N#Cc1ccc2sn(-c3ccc(Cl)cc3)c(=O)c2c1,OQFWBVRHRZBDPK-UHFFFAOYSA-N
COCCNS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)NCCOC)cc2)cc1,OXWJAGUCBGEUKV-UHFFFAOYSA-N
CCOC(=O)/C(=C\c1cccc(F)c1)C1=Nn2c(nnc2-c2ccc(OC)cc2)SC1,XSBCIGNGRQCXNX-PDGQHHTCSA-N
COc1cc(NC(=O)c2noc3c2CC(C(C)(C)C)CC3)cc(OC)c1OC,XRBJNXCMRTYYAF-UHFFFAOYSA-N
C[C@@H](CN1CCC2(CC1)C(=O)NCC2c1ccc(F)cc1)NC(=O)c1ccc(F)cc1,ZRRZCDIHCHFDRR-BJQOMGFOSA-N
CCCN(CCC)C(=O)CC(c1ccc(F)cc1)c1ccco1,BRNRQJYJONRNPD-UHFFFAOYSA-N
CC1(C)O[C@H]2[C@@H](O1)[C@@H](C(=O)Nc1ccccc1C(F)(F)F)O[C@@H]1OC(C)(C)O[C@@H]12,GSQCRPFGOPNVJK-WZYWGQKZSA-N
Cc1ccc(NC(=O)COC(=O)C2CC2)c(Br)c1,FBTUTNLMLMBDCC-UHFFFAOYSA-N
CCCOCCCCCCCCCCCC(=O)O,IWWUWMOSSXPMBA-UHFFFAOYSA-N
COc1cc(OC)cc(N(CC#Cc2cc(C)ccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,NZCCKKOANLHWDZ-UHFFFAOYSA-N
COC1C(=O)N(c2ccc(C#Cc3ccccc3)cn2)CC1(C)C,PKNWIXBMKGDKEX-UHFFFAOYSA-N
OCCC1CN(Cc2cccn2-c2ccccn2)CCN1C1CCCC1,MTDDTEIOSISFOK-UHFFFAOYSA-N
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,AIONOLUJZLIMTK-UHFFFAOYSA-N
CCCCCCOC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ZHEHVZXPFVXKEY-MWOZDUBJSA-N
Cc1[nH][nH]c(=O)c1C(c1ccc(OS(=O)(=O)c2ccc(F)cc2)cc1)c1c(C)[nH][nH]c1=O,BQGHNNRRDLZNDB-UHFFFAOYSA-N
O=C(CCCSCC[C@H]1NC[C@@H](O)[C@H](O)[C@H]1O)N1CCOCC1,XPCYBGWWHFUSLQ-UXOAXIEHSA-N
C[C@H]1CCCN1C1CC[C@H](c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)C1,INTRMZVYAODVMS-UDWUOZNQSA-N
C(=N/CC1CCCO1)\c1ccco1,XWQVIRPOXLKSPD-YRNVUSSQSA-N
O=C(COC(=O)[C@@H]1CCCN1C(=O)c1cccs1)NCCc1ccccc1,XMJRGVHBPVBNOE-INIZCTEOSA-N
CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)cc2OC)c1,VQLUIPPOGYKKSA-UHFFFAOYSA-N
C=CS(=O)(=O)N1CC[C@H](NS(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Br)cc23)C1,KFUSUVLQCFOFJW-JTQLQIEISA-N
O=C(O)/C=C/c1ccc(/C(=C(\c2ncccc2Cl)C2CCC2)c2ccc3[nH]nc(F)c3c2)cc1,NLAOBMPBIQQZBH-HTYBHQDGSA-N
COC(=O)C(C)N(Cc1ccc(C(N)=O)cc1)C1CC1,NFUUVUMVEOXIIG-UHFFFAOYSA-N
Nc1ncnc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,JSPXITPXMRLRIW-UHFFFAOYSA-N
COc1cc2c(cc1OC)[C@]1(O)C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4,AQBZCCQCDWNNJQ-AUSIDOKSSA-N
Cc1cn([C@@H]2O[C@@]3(COP(=O)(O)OP(=O)(O)OP(=O)(O)O[C@H]4C[C@H](n5cc(C)c(=O)[nH]c5=O)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(N)ncnc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cc(C)c(=O)[nH]c5=O)O[C@@H]4COP(=O)(O)O[C@H]4[C@@H](O)[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)(O)O[C@H]4[C@@H](O)[C@H](n5cnc6c(N)ncnc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cc(C)c(=O)[nH]c5=O)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(N)ncnc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(N)ncnc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cc(C)c(=O)[nH]c5=O)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(N)ncnc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cc(C)c(=O)[nH]c5=O)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(N)ncnc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cc(C)c(=O)[nH]c5=O)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cc(C)c(=O)[nH]c5=O)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5ccc(N)nc5=O)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)(O)O[C@H]4C[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4CO)COC2[C@@H]3O)c(=O)[nH]c1=O,LKGDXBYCYSZFCJ-QXUAQYQBSA-N
Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2Cl)n(C)n1,DBUIDELURWLCSA-UHFFFAOYSA-N
Cc1ccc(C(=O)c2sc3[nH]c(=O)c(C(=O)O)cc3c2N)cc1,MWXURIQYBAQSNT-UHFFFAOYSA-N
COc1cc(/C=C/C(=O)Oc2cc(C)ccc2C(C)C)cc(OC)c1OC,GTPUEIXKLQUDEJ-CSKARUKUSA-N
CC(C)NC(=O)Cn1cc(OCc2ccc(F)cc2)c(=O)cc1CO,BTEHIPJESULEPO-UHFFFAOYSA-N
Cc1nn(Cc2nc3ccccc3s2)c(C)c1S(=O)(=O)N(C)Cc1ccco1,WYJLOZRDKXRUBO-UHFFFAOYSA-N
CCOC(=O)c1c(N)sc2c1CCC1C(=O)N(C3CCCCC3)C(=O)C21,IQOIFVALVZGMDY-UHFFFAOYSA-N
CC(=O)Nc1ccc(NC(=O)c2cc(-c3ccc(F)cc3C)[nH]n2)cc1,VJBMCCFSVUTZLN-UHFFFAOYSA-N
COc1cccc(-c2cnc3c(NC(C)=O)cc(-c4ccc(C(=O)N5CCOCC5)cc4)cn23)c1,YGRCSAYPDUNOMP-UHFFFAOYSA-N
CC/C(C)=N/N1C(=O)c2ccccc2NC1(C)CC,DLJSKNGWXBCOQL-GZTJUZNOSA-N
CC(=O)Nc1ccc(CCNC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,VBZYBVZLUCGERA-UHFFFAOYSA-N
COc1ccc(NC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](O)C[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4C[C@H](O)[C@]23C)c(OC)c1,UHZGHFWQRWABSH-FPBQJAJTSA-N
COc1cccc(Cn2c(N)c(C#N)c3nc4ccccc4nc32)c1OC,CFGBXHUICXICQZ-UHFFFAOYSA-N
CN(C)CCn1c(NCc2ccc3c(c2)OCO3)nc2ccccc21,GRBOMFRQGGVBLV-UHFFFAOYSA-N
c1ccc(CSc2ncnn2Cc2ccccc2)cc1,XPKGKOVSNDTPQQ-UHFFFAOYSA-N
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)CCCCCCCCCCOc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,JBDRSBHLCJIJDR-ZCIWVVNKSA-N
N#CC(c1ccccc1)c1ccc(C(=O)c2ccc(F)cc2)cc1,QJMRRCCYVJFYLS-UHFFFAOYSA-N
COc1ccc(/C=C/C(=O)C[C@@H]2OC[C@H](C[C@@H]3O[C@H]3[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]2O)cc1,RVNQVLKSRHANIY-VIODNGCUSA-N
CC1CC(C)CN(C(S)=Nc2ccc3nc4n(c(=O)c3c2)CCCCC4)C1,CBUIAPJURMBJNZ-UHFFFAOYSA-N
CCCCNC(=O)COC(=O)c1ccc(SC)cc1OC,RRXINUQMKRNCMF-UHFFFAOYSA-N
CCCCc1c(C(=O)NCc2cnc(C)n2C)cnn1-c1ncc(C)c(-c2cccs2)n1,VMIRJRCLRKNZMF-UHFFFAOYSA-N
Cc1ccc(OCC(=O)Nc2ccc(C(=O)c3c(C)nc4sccn34)cc2)c(C)c1,XUYLBXFZMBUHLJ-UHFFFAOYSA-N
Cc1cc(S(=O)(=O)Nc2cccnc2)c(Cl)cc1Cl,AGIMVGZHZFGCPC-UHFFFAOYSA-N
O=c1cc(CSc2ccccc2)c2ccc(O)cc2o1,ARIWKXMOXGLFME-UHFFFAOYSA-N
CCOC(=O)C1CCCN(C(=O)c2cc(Cl)ccc2NC(=O)C2=C(C)OCCS2)C1,AZRRIHPQIGSCFR-UHFFFAOYSA-N
CC(NS(=O)(=O)c1ccc(OCC(=O)N2CCCC2)cc1)c1ccccc1,OLAQKCJJMNVLHQ-UHFFFAOYSA-N
Clc1cccc(-c2nc3ccc(N4CCCCC4)nc3o2)c1,VMGMBMKDGCPCOA-UHFFFAOYSA-N
c1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,KHNYNFUTFKJLDD-UHFFFAOYSA-N
C/C(=N\NC(=O)c1ccccc1C)c1cccnc1,OEGGNPPJVBTLGR-SFQUDFHCSA-N
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(CN(C)C)cc4)c3)cc21,JMQZNOXDUCVFRY-UHFFFAOYSA-N
CSCCC(NC(=O)COc1ccccc1)C(=O)NCc1cccs1,XJRRZOUVJXOGHR-UHFFFAOYSA-N
C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,YYCFEJVBMMGRLX-BTLNAVNBSA-N
CC1=Nc2c(F)cc(-c3nc(Nc4ccc(C5CCN(CCO)CC5)cn4)ncc3F)cc2C12CCCC2,NSKFUKOVLGRMFV-UHFFFAOYSA-N
O=C(CSc1nnc(-c2ccccc2Br)o1)N1CCc2ccccc2C1,INJHEFDAWOMEAM-UHFFFAOYSA-N
Fc1c(F)c(F)c(/C(Cl)=N/Nc2ccccc2)c(F)c1F,WITUJHXPONLPNG-BKUYFWCQSA-N
c1ccc(CN2CC[C@@H](n3cnc4cnc5[nH]ccc5c43)C2)cc1,KOPPQNKTLPWVND-OAHLLOKOSA-N
Cc1ccc(C=Cc2ccc(N(C)C)cc2)[n+](C)c1,OQMPXUMLSSAPAM-UHFFFAOYSA-N
NC(=O)CCCCCc1ccc(Cn2cc(Br)c(=O)[nH]c2=O)cc1,FRJBYYSVHFFYTE-UHFFFAOYSA-N
O=C(O)CCCCCCCCCCCCCCC(=O)O,QQHJDPROMQRDLA-UHFFFAOYSA-N
Cc1noc(C)c1C(=O)OCC(=O)NC1CC1,HQPWCQVWXSZLDC-UHFFFAOYSA-N
CN1CCOC(CNc2cc(NC(=O)N3CCCc4cc(C(F)F)c(C=O)nc43)ncc2C#N)C1,WXHUVNMFRYCSGQ-UHFFFAOYSA-N
CN1C(=O)N[C@H](Cc2c[nH]c3c(Cl)cccc23)C1=O,WIKGAEMMNQTUGL-SNVBAGLBSA-N
Cc1noc(NS(=O)(=O)c2ccc3cccc(N(C)C)c3c2)c1C,CDAANMFWIWNGIT-UHFFFAOYSA-N
O=C(Nc1ccc(F)cc1)C1CC(=O)n2c(nc3ccccc32)N1,ICAISFJGTSPGIP-UHFFFAOYSA-N
O=C(Nc1nnc(COc2ccc(Cl)cc2)s1)c1ccc([N+](=O)[O-])cc1,HNMDQDBTOHJNGX-UHFFFAOYSA-N
COc1cc(CNc2ncc(-c3ccc(Br)cc3)n2C)cc(OC)c1OC,LUGTVGPNJYNEQL-UHFFFAOYSA-N
Cc1c(C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O,BTIKBNRXWBVMSS-UHFFFAOYSA-N
CCCCOSSOCCCC,DMOOXBVIMYQNBE-UHFFFAOYSA-N
O=C(CN1CCN(c2ccccc2)CC1)c1c[nH]c2ccccc12,QLWTTZVIGSBMGZ-UHFFFAOYSA-N
O=C(O)CCCc1ccc2c(c1)C(=O)c1ccccc1CO2,VZGUTBFEENNBKX-UHFFFAOYSA-N
CC(=O)COc1nc2c(c(-c3ccco3)c1C#N)CCc1ccccc1-2,ZNSXHPAUQOBJKS-UHFFFAOYSA-N
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(OC(C)C)cc3)cc2)c1C,GENUYQNIXNCRSZ-UHFFFAOYSA-N
O=C(CN(C(=O)c1csnn1)c1cccc(F)c1)NCc1ccc2c(c1)OCO2,KVALBXFAZBUEOV-UHFFFAOYSA-N
CCOC(=O)C(=O)Nc1ccc(Oc2ccccc2)cc1,KOLXLTBKVQMYHE-UHFFFAOYSA-N
Cc1cnc(NC(=O)C2(C)CCN2C(=O)C(C)C)s1,UFBQLRQSOAVVAL-UHFFFAOYSA-N
CCN1CCC(NC(=O)Cc2ccccc2F)CC1,FNGYWEOKIDDPSP-UHFFFAOYSA-N
